mouse_id,time,X0,X1,X2
N10,2023-08-16 15:10:00,0.6077971313955541,0.18067071497715176,-0.47077389135883674
N10,2023-08-16 15:25:00,0.621624965020611,0.22369064181065615,-0.5168666701090262
N10,2023-08-16 15:40:00,0.635452798645668,0.2667105686441649,-0.5629594488592113
N10,2023-08-16 15:55:00,0.4925651845200848,0.34967757039450165,-0.5184030960673645
N10,2023-08-16 16:10:00,0.34967757039450165,0.43264457214484275,-0.4738467432755131
N10,2023-08-16 16:25:00,0.2067899562689229,0.5156115738951795,-0.4292903904836662
N10,2023-08-16 16:40:00,0.06390234214333979,0.5985785756455163,-0.3847340376918192
N10,2023-08-16 16:55:00,0.17145215922711385,0.43571742406151914,-0.2403099976078979
N10,2023-08-16 17:10:00,0.2790019763108836,0.27285627247752203,-0.09588595752397658
N10,2023-08-16 17:25:00,0.3865517933946533,0.1099951208935293,0.04853808255994473
N10,2023-08-16 17:40:00,0.4941016104784273,-0.05286603069046782,0.19296212264386606
N10,2023-08-16 17:55:00,0.5094658700618224,-0.08974025369061943,0.19296212264386606
N10,2023-08-16 18:10:00,0.5248301296452218,-0.12661447669076667,0.19296212264386606
N10,2023-08-16 18:25:00,0.5401943892286168,-0.16348869969091828,0.19296212264386606
N10,2023-08-16 18:40:00,0.5555586488120119,-0.2003629226910699,0.19296212264386606
N10,2023-08-16 18:55:00,0.48488305472838944,-0.12046877285740953,0.09770371322681064
N10,2023-08-16 19:10:00,0.414207460644767,-0.040574623023749166,0.002445303809755222
N10,2023-08-16 19:25:00,0.34353186656114887,0.03931952680990683,-0.09281310560729583
N10,2023-08-16 19:40:00,0.2728562724775264,0.11921367664356719,-0.18807151502435124
N10,2023-08-16 19:55:00,0.24366417926907452,0.2344456235190366,-0.11739592094072877
N10,2023-08-16 20:10:00,0.21447208606061824,0.34967757039450603,-0.04672032685711068
N10,2023-08-16 20:25:00,0.18527999285216634,0.4649095172699754,0.023955267226511784
N10,2023-08-16 20:40:00,0.15608789964371445,0.5801414641454449,0.09463086131013425
N10,2023-08-16 20:55:00,0.26978342056084564,0.5939692977705017,0.137650788143643
N10,2023-08-16 21:10:00,0.3834789414779769,0.6077971313955541,0.18067071497715176
N10,2023-08-16 21:25:00,0.4971744623951037,0.621624965020611,0.22369064181065615
N10,2023-08-16 21:40:00,0.610869983312235,0.635452798645668,0.2667105686441649
N10,2023-08-16 21:55:00,0.5524857968953312,0.4925651845200848,0.34967757039450165
N10,2023-08-16 22:10:00,0.494101610478423,0.34967757039450165,0.43264457214484275
N10,2023-08-16 22:25:00,0.43571742406151914,0.2067899562689229,0.5156115738951795
N10,2023-08-16 22:40:00,0.37733323764461535,0.06390234214333979,0.5985785756455163
N10,2023-08-16 22:55:00,0.3343133108111066,0.17145215922711385,0.43571742406151914
N10,2023-08-16 23:10:00,0.29129338397759785,0.2790019763108836,0.27285627247752203
N10,2023-08-16 23:25:00,0.24827345714409346,0.3865517933946533,0.1099951208935293
N10,2023-08-16 23:40:00,0.20525353031058471,0.4941016104784273,-0.05286603069046782
N10,2023-08-16 23:55:00,0.24520060522741272,0.5094658700618224,-0.08974025369061943
N10,2023-08-17 00:10:00,0.2851476801442451,0.5248301296452218,-0.12661447669076667
N10,2023-08-17 00:25:00,0.32509475506107305,0.5401943892286168,-0.16348869969091828
N10,2023-08-17 00:40:00,0.3650418299779011,0.5555586488120119,-0.2003629226910699
N10,2023-08-17 00:55:00,0.40498890489472905,0.48488305472838944,-0.12046877285740953
N10,2023-08-17 01:10:00,0.4449359798115571,0.414207460644767,-0.040574623023749166
N10,2023-08-17 01:25:00,0.48488305472838944,0.34353186656114887,0.03931952680990683
N10,2023-08-17 01:40:00,0.5248301296452175,0.2728562724775264,0.11921367664356719
N10,2023-08-17 01:55:00,0.5110022960201606,0.24366417926907452,0.2344456235190366
N10,2023-08-17 02:10:00,0.4971744623951081,0.21447208606061824,0.34967757039450603
N10,2023-08-17 02:25:00,0.48334662877005125,0.18527999285216634,0.4649095172699754
N10,2023-08-17 02:40:00,0.4695187951449944,0.15608789964371445,0.5801414641454449
N10,2023-08-17 02:55:00,0.40345247893639086,0.26978342056084564,0.5939692977705017
N10,2023-08-17 03:10:00,0.3373861627277874,0.3834789414779769,0.6077971313955541
N10,2023-08-17 03:25:00,0.2713198465191882,0.4971744623951037,0.621624965020611
N10,2023-08-17 03:40:00,0.20525353031058471,0.610869983312235,0.635452798645668
N10,2023-08-17 03:55:00,0.2574920128941314,0.5524857968953312,0.4925651845200848
N10,2023-08-17 04:10:00,0.3097304954776737,0.494101610478423,0.34967757039450165
N10,2023-08-17 04:25:00,0.3619689780612203,0.43571742406151914,0.2067899562689229
N10,2023-08-17 04:40:00,0.414207460644767,0.37733323764461535,0.06390234214333979
N10,2023-08-17 04:55:00,0.5786050381871023,0.3343133108111066,0.17145215922711385
N10,2023-08-17 05:10:00,0.7430026157294376,0.29129338397759785,0.2790019763108836
N10,2023-08-17 05:25:00,0.9074001932717772,0.24827345714409346,0.3865517933946533
N10,2023-08-17 05:40:00,1.0717977708141126,0.20525353031058471,0.4941016104784273
N10,2023-08-17 05:55:00,1.0272414180222655,0.24520060522741272,0.5094658700618224
N10,2023-08-17 06:10:00,0.9826850652304143,0.2851476801442451,0.5248301296452218
N10,2023-08-17 06:25:00,0.9381287124385674,0.32509475506107305,0.5401943892286168
N10,2023-08-17 06:40:00,0.8935723596467204,0.3650418299779011,0.5555586488120119
N10,2023-08-17 06:55:00,0.6707905956874813,0.40498890489472905,0.48488305472838944
N10,2023-08-17 07:10:00,0.4480088317282378,0.4449359798115571,0.414207460644767
N10,2023-08-17 07:25:00,0.22522706776899434,0.48488305472838944,0.34353186656114887
N10,2023-08-17 07:40:00,0.002445303809755222,0.5248301296452175,0.2728562724775264
N10,2023-08-17 07:55:00,-0.05440245664881039,0.5110022960201606,0.24366417926907452
N10,2023-08-17 08:10:00,-0.111250217107376,0.4971744623951081,0.21447208606061824
N10,2023-08-17 08:25:00,-0.16809797756593725,0.48334662877005125,0.18527999285216634
N10,2023-08-17 08:40:00,-0.22494573802450285,0.4695187951449944,0.15608789964371445
N10,2023-08-17 08:55:00,0.02549169318484998,0.40345247893639086,0.26978342056084564
N10,2023-08-17 09:10:00,0.2759291243942072,0.3373861627277874,0.3834789414779769
N10,2023-08-17 09:25:00,0.52636655560356,0.2713198465191882,0.4971744623951037
N10,2023-08-17 09:40:00,0.7768039868129129,0.20525353031058471,0.610869983312235
N10,2023-08-17 09:55:00,0.6723270216458195,0.2574920128941314,0.5524857968953312
N10,2023-08-17 10:10:00,0.5678500564787262,0.3097304954776737,0.494101610478423
N10,2023-08-17 10:25:00,0.46337309131163723,0.3619689780612203,0.43571742406151914
N10,2023-08-17 10:40:00,0.3588961261445439,0.414207460644767,0.37733323764461535
N10,2023-08-17 10:55:00,0.3419954406028063,0.5786050381871023,0.3343133108111066
N10,2023-08-17 11:10:00,0.32509475506107305,0.7430026157294376,0.29129338397759785
N10,2023-08-17 11:25:00,0.3081940695193355,0.9074001932717772,0.24827345714409346
N10,2023-08-17 11:40:00,0.29129338397759785,1.0717977708141126,0.20525353031058471
N10,2023-08-17 11:55:00,0.4773406000238114,1.0272414180222655,0.24520060522741272
N10,2023-08-17 12:10:00,0.663387816070025,0.9826850652304143,0.2851476801442451
N10,2023-08-17 12:25:00,0.8494350321162385,0.9381287124385674,0.32509475506107305
N10,2023-08-17 12:40:00,0.9238281323647958,0.8935723596467204,0.3650418299779011
N10,2023-08-17 12:55:00,0.7749130010180321,0.6707905956874813,0.40498890489472905
N10,2023-08-17 13:10:00,0.6259978696712726,0.4480088317282378,0.4449359798115571
N10,2023-08-17 13:25:00,0.47708273832450887,0.22522706776899434,0.48488305472838944
N10,2023-08-17 13:40:00,0.32816760697774944,0.002445303809755222,0.5248301296452175
N10,2023-08-17 13:55:00,0.450522983296432,-0.05440245664881039,0.5110022960201606
N10,2023-08-17 14:10:00,0.5728783596151101,-0.111250217107376,0.4971744623951081
N10,2023-08-17 14:25:00,0.6952337359337926,-0.16809797756593725,0.48334662877005125
N10,2023-08-17 14:40:00,0.7727068509240066,-0.22494573802450285,0.4695187951449944
N10,2023-08-17 14:55:00,0.7604154432572879,0.02549169318484998,0.40345247893639086
N10,2023-08-17 15:10:00,0.7481240355905736,0.2759291243942072,0.3373861627277874
N10,2023-08-17 15:25:00,0.735832627923855,0.52636655560356,0.2713198465191882
N10,2023-08-17 15:40:00,0.7035676827987223,0.7768039868129129,0.20525353031058471
N10,2023-08-17 15:55:00,0.6313556627567617,0.6723270216458195,0.2574920128941314
N10,2023-08-17 16:10:00,0.559143642714801,0.5678500564787262,0.3097304954776737
N10,2023-08-17 16:25:00,0.48693162267284035,0.46337309131163723,0.3619689780612203
N10,2023-08-17 16:40:00,0.4152317446169924,0.3588961261445439,0.414207460644767
N10,2023-08-17 16:55:00,0.34455615053336996,0.3419954406028063,0.5786050381871023
N10,2023-08-17 17:10:00,0.2738805564497519,0.32509475506107305,0.7430026157294376
N10,2023-08-17 17:25:00,0.20320496236612942,0.3081940695193355,0.9074001932717772
N10,2023-08-17 17:40:00,0.13560222019918772,0.29129338397759785,1.0717977708141126
N10,2023-08-17 17:55:00,0.07414518186560315,0.4773406000238114,1.0272414180222655
N10,2023-08-17 18:10:00,0.012688143532018588,0.663387816070025,0.9826850652304143
N10,2023-08-17 18:25:00,-0.04876889480156161,0.8494350321162385,0.9381287124385674
N10,2023-08-17 18:40:00,-0.0707910002044309,0.9238281323647958,0.8935723596467204
N10,2023-08-17 18:55:00,-0.01394323974586529,0.7749130010180321,0.6707905956874813
N10,2023-08-17 19:10:00,0.04290452071269595,0.6259978696712726,0.4480088317282378
N10,2023-08-17 19:25:00,0.09975228117126156,0.47708273832450887,0.22522706776899434
N10,2023-08-17 19:40:00,0.14738148587978928,0.32816760697774944,0.002445303809755222
N10,2023-08-17 19:55:00,0.17657357908824117,0.450522983296432,-0.05440245664881039
N10,2023-08-17 20:10:00,0.20576567229669743,0.5728783596151101,-0.111250217107376
N10,2023-08-17 20:25:00,0.23495776550514935,0.6952337359337926,-0.16809797756593725
N10,2023-08-17 20:40:00,0.24468846324129997,0.7727068509240066,-0.22494573802450285
N10,2023-08-17 20:55:00,0.21549637003284808,0.7604154432572879,0.02549169318484998
N10,2023-08-17 21:10:00,0.1863042768243918,0.7481240355905736,0.2759291243942072
N10,2023-08-17 21:25:00,0.1571121836159399,0.735832627923855,0.52636655560356
N10,2023-08-17 21:40:00,0.13969935608808956,0.7035676827987223,0.7768039868129129
N10,2023-08-17 21:55:00,0.14584505992145108,0.6313556627567617,0.6723270216458195
N10,2023-08-17 22:10:00,0.15199076375481257,0.559143642714801,0.5678500564787262
N10,2023-08-17 22:25:00,0.15813646758816974,0.48693162267284035,0.46337309131163723
N10,2023-08-17 22:40:00,0.15864860957428245,0.4152317446169924,0.3588961261445439
N10,2023-08-17 22:55:00,0.14789362786590637,0.34455615053336996,0.3419954406028063
N10,2023-08-17 23:10:00,0.13713864615753027,0.2738805564497519,0.32509475506107305
N10,2023-08-17 23:25:00,0.1263836644491498,0.20320496236612942,0.3081940695193355
N10,2023-08-17 23:40:00,0.10897083692130383,0.13560222019918772,0.29129338397759785
N10,2023-08-17 23:55:00,0.07824231775450936,0.07414518186560315,0.4773406000238114
N10,2023-08-18 00:10:00,0.04751379858771927,0.012688143532018588,0.663387816070025
N10,2023-08-18 00:25:00,0.016785279420924806,-0.04876889480156161,0.8494350321162385
N10,2023-08-18 00:40:00,0.0009088778514170269,-0.0707910002044309,0.9238281323647958
N10,2023-08-18 00:55:00,0.01473671147647388,-0.01394323974586529,0.7749130010180321
N10,2023-08-18 01:10:00,0.028564545101530735,0.04290452071269595,0.6259978696712726
N10,2023-08-18 01:25:00,0.04239237872658759,0.09975228117126156,0.47708273832450887
N10,2023-08-18 01:40:00,0.056732354337757175,0.14738148587978928,0.32816760697774944
N10,2023-08-18 01:55:00,0.07209661392115223,0.17657357908824117,0.450522983296432
N10,2023-08-18 02:10:00,0.08746087350454727,0.20576567229669743,0.5728783596151101
N10,2023-08-18 02:25:00,0.10282513308794232,0.23495776550514935,0.6952337359337926
N10,2023-08-18 02:40:00,0.11460439876854388,0.24468846324129997,0.7727068509240066
N10,2023-08-18 02:55:00,0.11921367664356283,0.21549637003284808,0.7604154432572879
N10,2023-08-18 03:10:00,0.12382295451858179,0.1863042768243918,0.7481240355905736
N10,2023-08-18 03:25:00,0.12843223239360074,0.1571121836159399,0.735832627923855
N10,2023-08-18 03:40:00,0.20730209825503562,0.13969935608808956,0.7035676827987223
N10,2023-08-18 03:55:00,0.4346931400892937,0.14584505992145108,0.6313556627567617
N10,2023-08-18 04:10:00,0.6620841819235561,0.15199076375481257,0.559143642714801
N10,2023-08-18 04:25:00,0.8894752237578142,0.15813646758816974,0.48693162267284035
N10,2023-08-18 04:40:00,1.0282657019944912,0.15864860957428245,0.4152317446169924
N10,2023-08-18 04:55:00,0.9898550530360013,0.14789362786590637,0.34455615053336996
N10,2023-08-18 05:10:00,0.9514444040775115,0.13713864615753027,0.2738805564497519
N10,2023-08-18 05:25:00,0.9130337551190217,0.1263836644491498,0.20320496236612942
N10,2023-08-18 05:40:00,0.8746231061605318,0.10897083692130383,0.13560222019918772
N10,2023-08-18 05:55:00,0.8362124572020421,0.07824231775450936,0.07414518186560315
N10,2023-08-18 06:10:00,0.7978018082435523,0.04751379858771927,0.012688143532018588
N10,2023-08-18 06:25:00,0.7593911592850625,0.016785279420924806,-0.04876889480156161
N10,2023-08-18 06:40:00,0.6482563482984993,0.0009088778514170269,-0.0707910002044309
N10,2023-08-18 06:55:00,0.3916732132557893,0.01473671147647388,-0.01394323974586529
N10,2023-08-18 07:10:00,0.13509007821307498,0.028564545101530735,0.04290452071269595
N10,2023-08-18 07:25:00,-0.121493056829635,0.04239237872658759,0.09975228117126156
N10,2023-08-18 07:40:00,-0.28589063437197465,0.056732354337757175,0.14738148587978928
N10,2023-08-18 07:55:00,-0.2659170969135563,0.07209661392115223,0.17657357908824117
N10,2023-08-18 08:10:00,-0.24594355945514232,0.08746087350454727,0.20576567229669743
N10,2023-08-18 08:25:00,-0.2259700219967283,0.10282513308794232,0.23495776550514935
N10,2023-08-18 08:40:00,-0.11739592094072877,0.11460439876854388,0.24468846324129997
N10,2023-08-18 08:55:00,0.1683793073104331,0.11921367664356283,0.21549637003284808
N10,2023-08-18 09:10:00,0.45415453556159935,0.12382295451858179,0.1863042768243918
N10,2023-08-18 09:25:00,0.7399297638127612,0.12843223239360074,0.1571121836159399
N10,2023-08-18 09:40:00,0.9478594101747224,0.20730209825503562,0.13969935608808956
N10,2023-08-18 09:55:00,1.0000978927582647,0.4346931400892937,0.14584505992145108
N10,2023-08-18 10:10:00,1.0523363753418113,0.6620841819235561,0.15199076375481257
N10,2023-08-18 10:25:00,1.104574857925358,0.8894752237578142,0.15813646758816974
N10,2023-08-18 10:40:00,1.0292899859667166,1.0282657019944912,0.15864860957428245
N10,2023-08-18 10:55:00,0.6989584049237034,0.9898550530360013,0.14789362786590637
N10,2023-08-18 11:10:00,0.36862682388069457,0.9514444040775115,0.13713864615753027
N10,2023-08-18 11:25:00,0.03829524283768137,0.9130337551190217,0.1263836644491498
N10,2023-08-18 11:40:00,-0.20702076851053977,0.8746231061605318,0.10897083692130383
N10,2023-08-18 11:55:00,-0.28230564046918116,0.8362124572020421,0.07824231775450936
N10,2023-08-18 12:10:00,-0.3575905124278226,0.7978018082435523,0.04751379858771927
N10,2023-08-18 12:25:00,-0.43287538438645967,0.7593911592850625,0.016785279420924806
N10,2023-08-18 12:40:00,-0.3739790559834431,0.6482563482984993,0.0009088778514170269
N10,2023-08-18 12:55:00,-0.04672032685711068,0.3916732132557893,0.01473671147647388
N10,2023-08-18 13:10:00,0.2805384022692218,0.13509007821307498,0.028564545101530735
N10,2023-08-18 13:25:00,0.6077971313955541,-0.121493056829635,0.04239237872658759
N10,2023-08-18 13:40:00,0.7993382342018904,-0.28589063437197465,0.056732354337757175
N10,2023-08-18 13:55:00,0.7194440843682345,-0.2659170969135563,0.07209661392115223
N10,2023-08-18 14:10:00,0.6395499345345741,-0.24594355945514232,0.08746087350454727
N10,2023-08-18 14:25:00,0.5596557847009137,-0.2259700219967283,0.10282513308794232
N10,2023-08-18 14:40:00,0.5253422716313302,-0.11739592094072877,0.11460439876854388
N10,2023-08-18 14:55:00,0.5821900320898957,0.1683793073104331,0.11921367664356283
N10,2023-08-18 15:10:00,0.6390377925484614,0.45415453556159935,0.12382295451858179
N10,2023-08-18 15:25:00,0.695885553007027,0.7399297638127612,0.12843223239360074
N10,2023-08-18 15:40:00,0.7440268997016675,0.9478594101747224,0.20730209825503562
N10,2023-08-18 15:55:00,0.7747554188684576,1.0000978927582647,0.4346931400892937
N10,2023-08-18 16:10:00,0.805483938035252,1.0523363753418113,0.6620841819235561
N10,2023-08-18 16:25:00,0.8362124572020421,1.104574857925358,0.8894752237578142
N10,2023-08-18 16:40:00,0.847479580896531,1.0292899859667166,1.0282657019944912
N10,2023-08-18 16:55:00,0.8198239136464172,0.6989584049237034,0.9898550530360013
N10,2023-08-18 17:10:00,0.7921682463963079,0.36862682388069457,0.9514444040775115
N10,2023-08-18 17:25:00,0.7645125791461942,0.03829524283768137,0.9130337551190217
N10,2023-08-18 17:40:00,0.6415985024790251,-0.20702076851053977,0.8746231061605318
N10,2023-08-18 17:55:00,0.32816760697774944,-0.28230564046918116,0.8362124572020421
N10,2023-08-18 18:10:00,0.01473671147647388,-0.3575905124278226,0.7978018082435523
N10,2023-08-18 18:25:00,-0.2986941840248017,-0.43287538438645967,0.7593911592850625
N10,2023-08-18 18:40:00,-0.5219880899701579,-0.3739790559834431,0.6482563482984993
N10,2023-08-18 18:55:00,-0.5650080168036666,-0.04672032685711068,0.3916732132557893
N10,2023-08-18 19:10:00,-0.6080279436371754,0.2805384022692218,0.13509007821307498
N10,2023-08-18 19:25:00,-0.6510478704706841,0.6077971313955541,-0.121493056829635
N10,2023-08-18 19:40:00,-0.6874099514847231,0.7993382342018904,-0.28589063437197465
N10,2023-08-18 19:55:00,-0.7104563408598135,0.7194440843682345,-0.2659170969135563
N10,2023-08-18 20:10:00,-0.7335027302349082,0.6395499345345741,-0.24594355945514232
N10,2023-08-18 20:25:00,-0.7565491196100029,0.5596557847009137,-0.2259700219967283
N10,2023-08-18 20:40:00,-0.7683283852906045,0.5253422716313302,-0.11739592094072877
N10,2023-08-18 20:55:00,-0.7575734035822285,0.5821900320898957,0.1683793073104331
N10,2023-08-18 21:10:00,-0.7468184218738523,0.6390377925484614,0.45415453556159935
N10,2023-08-18 21:25:00,-0.7360634401654762,0.695885553007027,0.7399297638127612
N10,2023-08-18 21:40:00,-0.7166020446931706,0.7440268997016675,0.9478594101747224
N10,2023-08-18 21:55:00,-0.6797278216930234,0.7747554188684576,1.0000978927582647
N10,2023-08-18 22:10:00,-0.6428535986928717,0.805483938035252,1.0523363753418113
N10,2023-08-18 22:25:00,-0.6059793756927201,0.8362124572020421,1.104574857925358
N10,2023-08-18 22:40:00,-0.5916394000815506,0.847479580896531,1.0292899859667166
N10,2023-08-18 22:55:00,-0.622367919248345,0.8198239136464172,0.6989584049237034
N10,2023-08-18 23:10:00,-0.6530964384151351,0.7921682463963079,0.36862682388069457
N10,2023-08-18 23:25:00,-0.6838249575819296,0.7645125791461942,0.03829524283768137
N10,2023-08-18 23:40:00,-0.7043106370264564,0.6415985024790251,-0.20702076851053977
N10,2023-08-18 23:55:00,-0.7043106370264564,0.32816760697774944,-0.28230564046918116
N10,2023-08-19 00:10:00,-0.7043106370264564,0.01473671147647388,-0.3575905124278226
N10,2023-08-19 00:25:00,-0.7043106370264564,-0.2986941840248017,-0.43287538438645967
N10,2023-08-19 00:40:00,-0.689458519429174,-0.5219880899701579,-0.3739790559834431
N10,2023-08-19 00:55:00,-0.644902166637327,-0.5650080168036666,-0.04672032685711068
N10,2023-08-19 01:10:00,-0.6003458138454757,-0.6080279436371754,0.2805384022692218
N10,2023-08-19 01:25:00,-0.5557894610536288,-0.6510478704706841,0.6077971313955541
N10,2023-08-19 01:40:00,-0.4856260089561234,-0.6874099514847231,0.7993382342018904
N10,2023-08-19 01:55:00,-0.36424835824729246,-0.7104563408598135,0.7194440843682345
N10,2023-08-19 02:10:00,-0.24287070753846593,-0.7335027302349082,0.6395499345345741
N10,2023-08-19 02:25:00,-0.12149305682963936,-0.7565491196100029,0.5596557847009137
N10,2023-08-19 02:40:00,-0.040062481037640804,-0.7683283852906045,0.5253422716313302
N10,2023-08-19 02:55:00,-0.03852605507929824,-0.7575734035822285,0.5821900320898957
N10,2023-08-19 03:10:00,-0.036989629120960044,-0.7468184218738523,0.6390377925484614
N10,2023-08-19 03:25:00,-0.035453203162617485,-0.7360634401654762,0.695885553007027
N10,2023-08-19 03:40:00,-0.04774461082933614,-0.7166020446931706,0.7440268997016675
N10,2023-08-19 03:55:00,-0.08769168574616414,-0.6797278216930234,0.7747554188684576
N10,2023-08-19 04:10:00,-0.1276387606629965,-0.6428535986928717,0.805483938035252
N10,2023-08-19 04:25:00,-0.1675858355798245,-0.6059793756927201,0.8362124572020421
N10,2023-08-19 04:40:00,-0.07847312999613061,-0.5916394000815506,0.847479580896531
N10,2023-08-19 04:55:00,0.2687591365886202,-0.622367919248345,0.8198239136464172
N10,2023-08-19 05:10:00,0.6159914031733666,-0.6530964384151351,0.7921682463963079
N10,2023-08-19 05:25:00,0.9632236697581175,-0.6838249575819296,0.7645125791461942
N10,2023-08-19 05:40:00,1.1102084197726023,-0.7043106370264564,0.6415985024790251
N10,2023-08-19 05:55:00,0.8566981366465688,-0.7043106370264564,0.32816760697774944
N10,2023-08-19 06:10:00,0.6031878535205353,-0.7043106370264564,0.01473671147647388
N10,2023-08-19 06:25:00,0.34967757039450165,-0.7043106370264564,-0.2986941840248017
N10,2023-08-19 06:40:00,0.2482734571440891,-0.689458519429174,-0.5219880899701579
N10,2023-08-19 06:55:00,0.4510816836449142,-0.644902166637327,-0.5650080168036666
N10,2023-08-19 07:10:00,0.6538899101457437,-0.6003458138454757,-0.6080279436371754
N10,2023-08-19 07:25:00,0.8566981366465688,-0.5557894610536288,-0.6510478704706841
N10,2023-08-19 07:40:00,0.9975371828276967,-0.4856260089561234,-0.6874099514847231
N10,2023-08-19 07:55:00,1.0144378683694342,-0.36424835824729246,-0.7104563408598135
N10,2023-08-19 08:10:00,1.0313385539111675,-0.24287070753846593,-0.7335027302349082
N10,2023-08-19 08:25:00,1.0482392394529052,-0.12149305682963936,-0.7565491196100029
N10,2023-08-19 08:40:00,1.0523363753418113,-0.040062481037640804,-0.7683283852906045
N10,2023-08-19 08:55:00,1.0308264119250548,-0.03852605507929824,-0.7575734035822285
N10,2023-08-19 09:10:00,1.0093164485083026,-0.036989629120960044,-0.7468184218738523
N10,2023-08-19 09:25:00,0.9878064850915503,-0.035453203162617485,-0.7360634401654762
N10,2023-08-19 09:40:00,0.9120094711467962,-0.04774461082933614,-0.7166020446931706
N10,2023-08-19 09:55:00,0.7276383561460469,-0.08769168574616414,-0.6797278216930234
N10,2023-08-19 10:10:00,0.5432672411452932,-0.1276387606629965,-0.6428535986928717
