t_mid,peak_period_min,bp_10_60,spectral_entropy,mouse_id
2023-09-04 15:13:00,59.99999999640001,0.04273882884693364,0.5522657130969313,N1
2023-09-04 15:14:00,59.99999999640001,0.04170347692343593,0.5495076707639308,N1
2023-09-04 15:15:00,59.99999999640001,0.040604645090101414,0.5466099454543085,N1
2023-09-04 15:16:00,59.99999999640001,0.039446433956710616,0.543580430675766,N1
2023-09-04 15:17:00,59.99999999640001,0.038232711932626895,0.540449326249466,N1
2023-09-04 15:18:00,59.99999999640001,0.03696909732678075,0.5372088463262806,N1
2023-09-04 15:19:00,59.99999999640001,0.03566189368451397,0.5338164784614237,N1
2023-09-04 15:20:00,59.99999999640001,0.03431869582398584,0.5307506416900247,N1
2023-09-04 15:21:00,59.99999999640001,0.03295132872980518,0.5279422144821159,N1
2023-09-04 15:22:00,59.99999999640001,0.031571582747807726,0.5252593712333565,N1
2023-09-04 15:23:00,59.99999999640001,0.030191507790505574,0.5226026474620852,N1
2023-09-04 15:24:00,59.99999999640001,0.028822367214520167,0.5198543975804344,N1
2023-09-04 15:25:00,59.99999999640001,0.027476800956130216,0.5168994608238989,N1
2023-09-04 15:26:00,59.99999999640001,0.026164721171278004,0.5135857423630044,N1
2023-09-04 15:27:00,59.99999999640001,0.024895390734644144,0.5096587361374406,N1
2023-09-04 15:28:00,59.99999999640001,0.023677209683464512,0.5048233282895591,N1
2023-09-04 15:29:00,59.99999999640001,0.022517398292327948,0.49872026099295114,N1
2023-09-04 15:30:00,59.99999999640001,0.021406950462597236,0.49241967728486763,N1
2023-09-04 15:31:00,59.99999999640001,0.02034864401543939,0.4856891903118321,N1
2023-09-04 15:32:00,59.99999999640001,0.019345577051823236,0.47821230885742205,N1
2023-09-04 15:33:00,59.99999999640001,0.018401715498993738,0.4695685333338506,N1
2023-09-04 15:34:00,59.99999999640001,0.01752094097317272,0.45925039891652525,N1
2023-09-04 15:35:00,59.99999999640001,0.01671488429152307,0.4461259471882697,N1
2023-09-04 15:36:00,59.99999999640001,0.01599013779165537,0.42974554764506767,N1
2023-09-04 15:37:00,59.99999999640001,0.01534935283577584,0.4102447961352814,N1
2023-09-04 15:38:00,59.99999999640001,0.01479827475481707,0.3882086818391285,N1
2023-09-04 15:39:00,59.99999999640001,0.014341451030754678,0.36531471658876596,N1
2023-09-04 15:40:00,59.99999999640001,0.013971205973002231,0.3460113093181832,N1
2023-09-04 15:41:00,59.99999999640001,0.013688316922354359,0.33455094226904775,N1
2023-09-04 15:42:00,59.99999999640001,0.01350005179827057,0.3268474807728987,N1
2023-09-04 15:43:00,59.99999999640001,0.013410624605861123,0.321217386290344,N1
2023-09-04 15:44:00,59.99999999640001,0.013425197561713644,0.31673790954752606,N1
2023-09-04 15:45:00,59.99999999640001,0.01355269387162245,0.31267565207851505,N1
2023-09-04 15:46:00,59.99999999640001,0.013797017592603853,0.30883068931865604,N1
2023-09-04 15:47:00,59.99999999640001,0.014160360931812326,0.3051583440346345,N1
2023-09-04 15:48:00,59.99999999640001,0.014642322269391876,0.3016972434406809,N1
2023-09-04 15:49:00,59.99999999640001,0.015243667683518047,0.29842244440211607,N1
2023-09-04 15:50:00,59.99999999640001,0.01597306223848595,0.2952537953964299,N1
2023-09-04 15:51:00,59.99999999640001,0.01682981550588013,0.2924037808710204,N1
2023-09-04 15:52:00,59.99999999640001,0.017817535691315885,0.2899325252001155,N1
2023-09-04 15:53:00,59.99999999640001,0.01893279632066157,0.2879359274930383,N1
2023-09-04 15:54:00,59.99999999640001,0.020174962781511825,0.2864047554808154,N1
2023-09-04 15:55:00,59.99999999640001,0.021525261190673904,0.2854470176062724,N1
2023-09-04 15:56:00,59.99999999640001,0.0229777653268569,0.2849879648640607,N1
2023-09-04 15:57:00,59.99999999640001,0.024522986867983185,0.28499983388471317,N1
2023-09-04 15:58:00,59.99999999640001,0.026161743052114324,0.2853733789779979,N1
2023-09-04 15:59:00,59.99999999640001,0.027884738968414216,0.28606281339333534,N1
2023-09-04 16:00:00,59.99999999640001,0.029697694773476488,0.286860375003595,N1
2023-09-04 16:01:00,59.99999999640001,0.03158894397401779,0.287749352920984,N1
2023-09-04 16:02:00,59.99999999640001,0.033547628779989076,0.2887019899481516,N1
2023-09-04 16:03:00,59.99999999640001,0.03556008678519096,0.2897087146086865,N1
2023-09-04 16:04:00,59.99999999640001,0.03761147013696718,0.2907651040614126,N1
2023-09-04 16:05:00,59.99999999640001,0.03969723883585916,0.2918839196857157,N1
2023-09-04 16:06:00,59.99999999640001,0.041797642360625255,0.29307066545612204,N1
2023-09-04 16:07:00,59.99999999640001,0.043892217615698934,0.294335861299225,N1
2023-09-04 16:08:00,59.99999999640001,0.045960441247126484,0.29569117403146183,N1
2023-09-04 16:09:00,59.99999999640001,0.047981933156480056,0.2971480328722018,N1
2023-09-04 16:10:00,59.99999999640001,0.0499330028895122,0.2986479539267846,N1
2023-09-04 16:11:00,59.99999999640001,0.05182358897991476,0.3001327255366424,N1
2023-09-04 16:12:00,59.99999999640001,0.05366484081696411,0.30152421429157866,N1
2023-09-04 16:13:00,59.99999999640001,0.05546889951222051,0.30272924735832873,N1
2023-09-04 16:14:00,59.99999999640001,0.05724633830591867,0.3036587414011115,N1
2023-09-04 16:15:00,59.99999999640001,0.058964484474283235,0.30443816336548374,N1
2023-09-04 16:16:00,59.99999999640001,0.060608561403882405,0.30502310599393023,N1
2023-09-04 16:17:00,59.99999999640001,0.06216409924682305,0.30535479924669867,N1
2023-09-04 16:18:00,59.99999999640001,0.06361995612778805,0.30534892386431145,N1
2023-09-04 16:19:00,59.99999999640001,0.06493582026659464,0.30516687273014487,N1
2023-09-04 16:20:00,59.99999999640001,0.06613244222009715,0.3046966352205186,N1
2023-09-04 16:21:00,59.99999999640001,0.0672264820514609,0.30369949688218245,N1
2023-09-04 16:22:00,59.99999999640001,0.06821254678333691,0.3021980709294631,N1
2023-09-04 16:23:00,59.99999999640001,0.06907383719754703,0.30035269055320735,N1
2023-09-04 16:24:00,59.99999999640001,0.06980495388425773,0.29820999644053936,N1
2023-09-04 16:25:00,59.99999999640001,0.0704117245802378,0.2958268971700816,N1
2023-09-04 16:26:00,59.99999999640001,0.07089564822127668,0.2932506667023989,N1
2023-09-04 16:27:00,59.99999999640001,0.07125409895772614,0.2906199175758909,N1
2023-09-04 16:28:00,59.99999999640001,0.07148625525062949,0.288079796856387,N1
2023-09-04 16:29:00,59.99999999640001,0.07159697072666082,0.28570306183916366,N1
2023-09-04 16:30:00,59.99999999640001,0.07159735031495751,0.2836919122871681,N1
2023-09-04 16:31:00,59.99999999640001,0.07149773866791448,0.28227380283838144,N1
2023-09-04 16:32:00,59.99999999640001,0.07129672490046525,0.28170182616385553,N1
2023-09-04 16:33:00,59.99999999640001,0.07099718038088322,0.28238061623895444,N1
2023-09-04 16:34:00,59.99999999640001,0.07062181943320203,0.28489671592543897,N1
2023-09-04 16:35:00,59.99999999640001,0.070144857835081,0.28871754398657806,N1
2023-09-04 16:36:00,59.99999999640001,0.06957322114075422,0.29342367280749515,N1
2023-09-04 16:37:00,59.99999999640001,0.06890750620006887,0.29877289736687673,N1
2023-09-04 16:38:00,59.99999999640001,0.06815217490004609,0.3045087050649468,N1
2023-09-04 16:39:00,59.99999999640001,0.06729754490759084,0.31036133313096503,N1
2023-09-04 16:40:00,59.99999999640001,0.06636763411969694,0.3158621577048016,N1
2023-09-04 16:41:00,59.99999999640001,0.06536649223502024,0.32086545916248954,N1
2023-09-04 16:42:00,59.99999999640001,0.06429712950273592,0.3253004333676909,N1
2023-09-04 16:43:00,59.99999999640001,0.06316160000330555,0.3291576665622696,N1
2023-09-04 16:44:00,59.99999999640001,0.061970884508091385,0.3324450613239286,N1
2023-09-04 16:45:00,59.99999999640001,0.0607182183630218,0.3352660556547493,N1
2023-09-04 16:46:00,59.99999999640001,0.05940503224732935,0.33761365976318936,N1
2023-09-04 16:47:00,59.99999999640001,0.05803147865923134,0.339515030149743,N1
2023-09-04 16:48:00,59.99999999640001,0.056598866935856744,0.3409913612146632,N1
2023-09-04 16:49:00,59.99999999640001,0.055106362046522445,0.3421231848635499,N1
2023-09-04 16:50:00,59.99999999640001,0.05356369012098519,0.34295217157252417,N1
2023-09-04 16:51:00,59.99999999640001,0.05197810111803468,0.3435515810153789,N1
2023-09-04 16:52:00,59.99999999640001,0.05035710355965303,0.3439864376001763,N1
2023-09-04 16:53:00,59.99999999640001,0.048708137691752376,0.344318507176745,N1
2023-09-04 16:54:00,59.99999999640001,0.04703565723269382,0.3445880271456639,N1
2023-09-04 16:55:00,59.99999999640001,0.04534963909425553,0.34478932317544275,N1
2023-09-04 16:56:00,59.99999999640001,0.04365775368570753,0.3449352787764621,N1
2023-09-04 16:57:00,59.99999999640001,0.04196749102768548,0.3450474433007015,N1
2023-09-04 16:58:00,59.99999999640001,0.04028646553323084,0.3451435942522627,N1
2023-09-04 16:59:00,59.99999999640001,0.03862754618120061,0.3452574014150751,N1
2023-09-04 17:00:00,59.99999999640001,0.036986155941471345,0.3455034257604334,N1
2023-09-04 17:01:00,59.99999999640001,0.03536766908990749,0.345925660345749,N1
2023-09-04 17:02:00,59.99999999640001,0.0337745030071678,0.34657697717279895,N1
2023-09-04 17:03:00,59.99999999640001,0.03221279490846563,0.3475637399135014,N1
2023-09-04 17:04:00,59.99999999640001,0.030661649048462473,0.34894205093781394,N1
2023-09-04 17:05:00,59.99999999640001,0.029139210877336664,0.35062691140696045,N1
2023-09-04 17:06:00,59.99999999640001,0.02764668399190819,0.3526674286466574,N1
2023-09-04 17:07:00,59.99999999640001,0.026193471304149923,0.3551257470572377,N1
2023-09-04 17:08:00,59.99999999640001,0.024780777855696955,0.35810944491437674,N1
2023-09-04 17:09:00,59.99999999640001,0.02345231617142648,0.361416351024399,N1
2023-09-04 17:10:00,59.99999999640001,0.02220495536482817,0.36517356905706805,N1
2023-09-04 17:11:00,59.99999999640001,0.021038216861799255,0.3694276352082247,N1
2023-09-04 17:12:00,59.99999999640001,0.019951225046581682,0.37422550297235463,N1
2023-09-04 17:13:00,59.99999999640001,0.018946309556751674,0.3795612121097825,N1
2023-09-04 17:14:00,59.99999999640001,0.01799949511111698,0.3857910625810504,N1
2023-09-04 17:15:00,59.99999999640001,0.017107241999597383,0.3933943499739722,N1
2023-09-04 17:16:00,59.99999999640001,0.01626817002128726,0.4027170473625744,N1
2023-09-04 17:17:00,59.99999999640001,0.015487220320302803,0.4139245001442397,N1
2023-09-04 17:18:00,59.99999999640001,0.014764604863800077,0.4273027520464479,N1
2023-09-04 17:19:00,23.999999999424002,0.014105629244401745,0.4428040754237281,N1
2023-09-04 17:20:00,23.999999999424002,0.01351805840860249,0.4592658176699954,N1
2023-09-04 17:21:00,23.999999999424002,0.012997879422738367,0.476156677103066,N1
2023-09-04 17:22:00,23.999999999424002,0.012540579557699343,0.49265760315717344,N1
2023-09-04 17:23:00,23.999999999424002,0.0121425393919749,0.5074191930563172,N1
2023-09-04 17:24:00,23.999999999424002,0.011797803228161185,0.5192029065569252,N1
2023-09-04 17:25:00,23.999999999424002,0.011504101322853828,0.5263772302764298,N1
2023-09-04 17:26:00,23.999999999424002,0.01125770564758924,0.5280104271791461,N1
2023-09-04 17:27:00,23.999999999424002,0.011055242556041992,0.5241628588318167,N1
2023-09-04 17:28:00,23.999999999424002,0.010893490461916162,0.5163961703038885,N1
2023-09-04 17:29:00,23.999999999424002,0.010769393729352586,0.5076713110236516,N1
2023-09-04 17:30:00,23.999999999424002,0.010680715841346921,0.5014190952253038,N1
2023-09-04 17:31:00,23.999999999424002,0.01062556736192178,0.4999140074296229,N1
2023-09-04 17:32:00,23.999999999424002,0.010602406718955995,0.5027215324385024,N1
2023-09-04 17:33:00,23.999999999424002,0.010609307245068393,0.5072584648926429,N1
2023-09-04 17:34:00,23.999999999424002,0.010643347530941833,0.5111042722219261,N1
2023-09-04 17:35:00,23.999999999424002,0.01070247246722946,0.5133518622415516,N1
2023-09-04 17:36:00,23.999999999424002,0.010783766460853174,0.5141407682108782,N1
2023-09-04 17:37:00,23.999999999424002,0.010885110141016877,0.5139078399494318,N1
2023-09-04 17:38:00,23.999999999424002,0.011004336690881873,0.5131886066534113,N1
2023-09-04 17:39:00,23.999999999424002,0.011127064868814587,0.5129810379425456,N1
2023-09-04 17:40:00,23.999999999424002,0.011252836242858503,0.5134789688734288,N1
2023-09-04 17:41:00,23.999999999424002,0.011381790059335496,0.5148598088578141,N1
2023-09-04 17:42:00,23.999999999424002,0.011510693711371775,0.5176532567728991,N1
2023-09-04 17:43:00,23.999999999424002,0.011638105504935766,0.5219394711923068,N1
2023-09-04 17:44:00,23.999999999424002,0.011770294744576571,0.5270999235419469,N1
2023-09-04 17:45:00,23.999999999424002,0.011907784502572134,0.5328803948986544,N1
2023-09-04 17:46:00,23.999999999424002,0.012051625554634885,0.5389317448374078,N1
2023-09-04 17:47:00,59.99999999640001,0.012203503722336626,0.5448106522720924,N1
2023-09-04 17:48:00,59.99999999640001,0.012366727909357594,0.5499316255626993,N1
2023-09-04 17:49:00,59.99999999640001,0.01254434711397665,0.5536125642813091,N1
2023-09-04 17:50:00,59.99999999640001,0.01274662256107183,0.5548910400783174,N1
2023-09-04 17:51:00,59.99999999640001,0.012982406742112587,0.5537973757962112,N1
2023-09-04 17:52:00,59.99999999640001,0.013258662857015406,0.5524700747599767,N1
2023-09-04 17:53:00,59.99999999640001,0.013586964023299005,0.5538648024859119,N1
2023-09-04 17:54:00,59.99999999640001,0.013983488270714583,0.5569579698092547,N1
2023-09-04 17:55:00,59.99999999640001,0.014457448199153823,0.5609391224757043,N1
2023-09-04 17:56:00,59.99999999640001,0.015018147110466232,0.5639527427568203,N1
2023-09-04 17:57:00,59.99999999640001,0.015673303813281952,0.5647158350271968,N1
2023-09-04 17:58:00,59.99999999640001,0.016429563929796744,0.5627289997948681,N1
2023-09-04 17:59:00,59.99999999640001,0.01729234530712495,0.558256154974334,N1
2023-09-04 18:00:00,59.99999999640001,0.018269375575802597,0.5516973857624944,N1
2023-09-04 18:01:00,59.99999999640001,0.019367430802655648,0.5437714693305872,N1
2023-09-04 18:02:00,59.99999999640001,0.02059295275157214,0.5350600896490779,N1
2023-09-04 18:03:00,59.99999999640001,0.021951080448149637,0.5260272548567301,N1
2023-09-04 18:04:00,59.99999999640001,0.02344196258980328,0.5172301396462308,N1
2023-09-04 18:05:00,59.99999999640001,0.025067493067197584,0.5088617365267936,N1
2023-09-04 18:06:00,59.99999999640001,0.026828873856253314,0.5009950984961591,N1
2023-09-04 18:07:00,59.99999999640001,0.028726148147859214,0.49363852713751377,N1
2023-09-04 18:08:00,59.99999999640001,0.030758581395565886,0.48675036566765345,N1
2023-09-04 18:09:00,59.99999999640001,0.03295192340080755,0.4794637022367623,N1
2023-09-04 18:10:00,59.99999999640001,0.03528590916476949,0.4724438323814612,N1
2023-09-04 18:11:00,59.99999999640001,0.037755869539561684,0.46578615360794734,N1
2023-09-04 18:12:00,59.99999999640001,0.040355088555066775,0.4595427198839634,N1
2023-09-04 18:13:00,59.99999999640001,0.0430747536865663,0.45373538411421743,N1
2023-09-04 18:14:00,59.99999999640001,0.04588507801008971,0.4486836329435014,N1
2023-09-04 18:15:00,59.99999999640001,0.04877448261730906,0.4442889619124817,N1
2023-09-04 18:16:00,59.99999999640001,0.05173138927728484,0.44045290163893264,N1
2023-09-04 18:17:00,59.99999999640001,0.054753855051292176,0.43696644140039836,N1
2023-09-04 18:18:00,59.99999999640001,0.057829249867830446,0.4337892894081891,N1
2023-09-04 18:19:00,59.99999999640001,0.06096869441334493,0.4306156642470004,N1
2023-09-04 18:20:00,59.99999999640001,0.06414976792060653,0.42755119150489945,N1
2023-09-04 18:21:00,59.99999999640001,0.0673399690210413,0.4247786970577703,N1
2023-09-04 18:22:00,59.99999999640001,0.07052628198921687,0.4222403472071906,N1
2023-09-04 18:23:00,59.99999999640001,0.07369907834055384,0.41984495979738645,N1
2023-09-04 18:24:00,59.99999999640001,0.07683738014904058,0.4176004189280155,N1
2023-09-04 18:25:00,59.99999999640001,0.07992272818345426,0.415496316759735,N1
2023-09-04 18:26:00,59.99999999640001,0.08293641922856111,0.41352692108311273,N1
2023-09-04 18:27:00,59.99999999640001,0.08586177566233696,0.41166791263029423,N1
2023-09-04 18:28:00,59.99999999640001,0.08868066609057441,0.40990187907392567,N1
2023-09-04 18:29:00,59.99999999640001,0.09137491191721984,0.4082433172987006,N1
2023-09-04 18:30:00,59.99999999640001,0.09392765304037545,0.4066825505522657,N1
2023-09-04 18:31:00,59.99999999640001,0.09632329903727313,0.40518900956742304,N1
2023-09-04 18:32:00,59.99999999640001,0.09854729918469045,0.40374016877433627,N1
